0000000000000007,       3,      14,     948,       0,    1494,   89694,       0
0000000000000007,       4,      13,     888,       0,    1493,   89634,       0
0000000000000007,       5,      14,     948,       0,    1494,   89694,       0
0000000000000007,fffffffe,       0,       0,       0,       0,       0,       0
000000000000000a,       1,  528085,285980892,       0,     129,    8227,       0
000000000000000a,       2,     133,    8467,       0,  528076,285980352,       0
000000000000000a,       3,      17,    1128,       0,    1481,   88914,       0
000000000000000a,fffffffe,       0,       0,       0,       0,       0,       0
000000000000000d,       1,    1475,   88554,       0,      24,    1548,       0
000000000000000d,       2,      13,     888,       0,    1483,   89034,       0
000000000000000d,       3,      15,    1008,       0,    1475,   88554,       0
000000000000000d,fffffffe,       0,       0,       0,       0,       0,       0
0000000000000006,       1,  528055,285971862,       0,     153,    9667,       0
0000000000000006,       2,      12,     828,       0,    1487,   89274,       0
0000000000000006,       3,      18,    1188,       0,    1478,   88734,       0
0000000000000006,       4,     129,    8227,       0,  528070,285972762,       0
0000000000000006,fffffffe,       0,       0,       0,       0,       0,       0
000000000000001a,       1,  528124,286006368,       0,     133,    8467,       0
000000000000001a,       2,     129,    8227,       0,  528123,286006308,       0
000000000000001a,fffffffe,       0,       0,       0,       0,       0,       0
0000000000000005,       1,    1480,   88854,       0,      32,    2028,       0
0000000000000005,       2,      31,    1968,       0,    1470,   88254,       0
0000000000000005,fffffffe,       0,       0,       0,       0,       0,       0
0000000000000011,       1,    1479,   88794,       0,       9,     648,       0
0000000000000011,fffffffe,       0,       0,       0,       0,       0,       0
000000000000000f,       1,    1470,   88254,       0,      14,     948,       0
000000000000000f,fffffffe,       0,       0,       0,       0,       0,       0
0000000000000014,       1,    1494,   89694,       0,      14,     948,       0
0000000000000014,fffffffe,       0,       0,       0,       0,       0,       0
0000000000000013,       1,    1493,   89634,       0,      13,     888,       0
0000000000000013,fffffffe,       0,       0,       0,       0,       0,       0
0000000000000009,       1,    1476,   88614,       0,      27,    1728,       0
0000000000000009,       2,      15,    1008,       0,    1475,   88554,       0
0000000000000009,fffffffe,       0,       0,       0,       0,       0,       0
000000000000000b,       1,    1471,   88314,       0,      27,    1728,       0
000000000000000b,       2,      32,    2028,       0,    1481,   88914,       0
000000000000000b,       3,      20,    1308,       0,    1492,   89574,       0
000000000000000b,fffffffe,       0,       0,       0,       0,       0,       0
0000000000000012,       1,    1494,   89694,       0,      14,     948,       0
0000000000000012,fffffffe,       0,       0,       0,       0,       0,       0
000000000000000c,       1,    1492,   89574,       0,      20,    1308,       0
000000000000000c,       2,      24,    1548,       0,    1475,   88554,       0
000000000000000c,fffffffe,       0,       0,       0,       0,       0,       0
000000000000001d,       1,    1480,   88854,       0,      20,    1308,       0
000000000000001d,       2,    1486,   89214,       0,      23,    1488,       0
000000000000001d,fffffffe,       0,       0,       0,       0,       0,       0
0000000000000004,       1,    1484,   89094,       0,      29,    1848,       0
0000000000000004,       2,      34,    2148,       0,    1490,   89454,       0
0000000000000004,       3,      32,    2028,       0,    1480,   88854,       0
0000000000000004,fffffffe,       0,       0,       0,       0,       0,       0
0000000000000016,       1,    1471,   88314,       0,      15,    1008,       0
0000000000000016,fffffffe,       0,       0,       0,       0,       0,       0
000000000000000e,       1,    1475,   88554,       0,      15,    1008,       0
000000000000000e,       2,      14,     948,       0,    1470,   88254,       0
000000000000000e,fffffffe,       0,       0,       0,       0,       0,       0
0000000000000008,       1,    1483,   89034,       0,      18,    1188,       0
0000000000000008,       2,    1475,   88554,       0,      31,    1968,       0
0000000000000008,       3,      27,    1728,       0,    1481,   88914,       0
0000000000000008,fffffffe,       0,       0,       0,       0,       0,       0
0000000000000016,       1,    1476,   88614,       0,      15,    1008,       0
0000000000000016,fffffffe,       0,       0,       0,       0,       0,       0
000000000000000d,       1,    1480,   88854,       0,      24,    1548,       0
000000000000000d,       2,      13,     888,       0,    1488,   89334,       0
000000000000000d,       3,      15,    1008,       0,    1480,   88854,       0
000000000000000d,fffffffe,       0,       0,       0,       0,       0,       0
0000000000000002,       1,    1474,   88548,       0,      28,    1734,       0
0000000000000002,       2,      36,    2214,       0,    1476,   88668,       0
0000000000000002,fffffffe,       0,       0,       0,       0,       0,       0
000000000000001c,       1,    1484,   89094,       0,      18,    1188,       0
000000000000001c,       2,      20,    1308,       0,    1485,   89154,       0
000000000000001c,fffffffe,       0,       0,       0,       0,       0,       0
0000000000000019,       1,      10,     708,       0,    1483,   89034,       0
0000000000000019,       2,    1486,   89214,       0,      17,    1128,       0
0000000000000019,fffffffe,       0,       0,       0,       0,       0,       0
000000000000001b,       1,  553912,299981536,       0,     129,    8227,       0
000000000000001b,       2,      18,    1188,       0,    1484,   89094,       0
000000000000001b,       3,     122,    7807,       0,  553912,299981536,       0
000000000000001b,fffffffe,       0,       0,       0,       0,       0,       0
0000000000000017,       1,    1482,   88974,       0,      10,     708,       0
0000000000000017,       2,      23,    1488,       0,    1491,   89514,       0
0000000000000017,fffffffe,       0,       0,       0,       0,       0,       0
0000000000000014,       1,    1499,   89994,       0,      14,     948,       0
0000000000000014,fffffffe,       0,       0,       0,       0,       0,       0
0000000000000010,       1,    1488,   89334,       0,      13,     888,       0
0000000000000010,       2,       9,     648,       0,    1484,   89094,       0
0000000000000010,fffffffe,       0,       0,       0,       0,       0,       0
000000000000000b,       1,    1476,   88614,       0,      27,    1728,       0
000000000000000b,       2,      32,    2028,       0,    1486,   89214,       0
000000000000000b,       3,      20,    1308,       0,    1497,   89874,       0
000000000000000b,fffffffe,       0,       0,       0,       0,       0,       0
000000000000000f,       1,    1475,   88554,       0,      14,     948,       0
000000000000000f,fffffffe,       0,       0,       0,       0,       0,       0
0000000000000013,       1,    1498,   89934,       0,      13,     888,       0
0000000000000013,fffffffe,       0,       0,       0,       0,       0,       0
0000000000000001,       1,      28,    1734,       0,    1474,   88548,       0
0000000000000001,       2,      27,    1728,       0,    1476,   88614,       0
0000000000000001,fffffffe,       0,       0,       0,       0,       0,       0
0000000000000011,       1,    1484,   89094,       0,       9,     648,       0
0000000000000011,fffffffe,       0,       0,       0,       0,       0,       0
0000000000000018,       1,      10,     708,       0,    1482,   88974,       0
0000000000000018,       2,    1483,   89034,       0,      10,     708,       0
0000000000000018,fffffffe,       0,       0,       0,       0,       0,       0
000000000000001d,       1,    1485,   89154,       0,      20,    1308,       0
000000000000001d,       2,    1491,   89514,       0,      23,    1488,       0
000000000000001d,fffffffe,       0,       0,       0,       0,       0,       0
000000000000001a,       1,  553907,299978344,       0,     133,    8467,       0
000000000000001a,       2,     129,    8227,       0,  553909,299979910,       0
000000000000001a,fffffffe,       0,       0,       0,       0,       0,       0
0000000000000012,       1,    1499,   89994,       0,      14,     948,       0
0000000000000012,fffffffe,       0,       0,       0,       0,       0,       0
0000000000000003,       1,    1476,   88668,       0,      36,    2214,       0
0000000000000003,       2,     153,    9667,       0,  553829,299938960,       0
0000000000000003,       3,      29,    1848,       0,    1489,   89394,       0
0000000000000003,       4,    1486,   89214,       0,      32,    2028,       0
0000000000000003,       5,  552360,299850896,       0,    1610,   97145,       0
0000000000000003,       6,       9,     706,       0,    1496,   89890,       0
0000000000000003,fffffffe,       0,       0,       0,       0,       0,       0
0000000000000006,       1,  553838,299943838,       0,     153,    9667,       0
0000000000000006,       2,      12,     828,       0,    1492,   89574,       0
0000000000000006,       3,      18,    1188,       0,    1483,   89034,       0
0000000000000006,       4,     129,    8227,       0,  553853,299944738,       0
0000000000000006,fffffffe,       0,       0,       0,       0,       0,       0
000000000000000c,       1,    1497,   89874,       0,      20,    1308,       0
000000000000000c,       2,      24,    1548,       0,    1480,   88854,       0
000000000000000c,fffffffe,       0,       0,       0,       0,       0,       0
0000000000000009,       1,    1481,   88914,       0,      27,    1728,       0
0000000000000009,       2,      15,    1008,       0,    1480,   88854,       0
0000000000000009,fffffffe,       0,       0,       0,       0,       0,       0
0000000000000005,       1,    1485,   89154,       0,      32,    2028,       0
0000000000000005,       2,      31,    1968,       0,    1475,   88554,       0
0000000000000005,fffffffe,       0,       0,       0,       0,       0,       0
0000000000000015,       1,    1480,   88854,       0,      15,    1008,       0
0000000000000015,       2,      15,    1008,       0,    1476,   88614,       0
0000000000000015,fffffffe,       0,       0,       0,       0,       0,       0
000000000000000e,       1,    1480,   88854,       0,      15,    1008,       0
000000000000000e,       2,      14,     948,       0,    1475,   88554,       0
000000000000000e,fffffffe,       0,       0,       0,       0,       0,       0
0000000000000004,       1,    1489,   89394,       0,      29,    1848,       0
0000000000000004,       2,      34,    2148,       0,    1495,   89754,       0
0000000000000004,       3,      32,    2028,       0,    1485,   89154,       0
0000000000000004,fffffffe,       0,       0,       0,       0,       0,       0
0000000000000007,       1,    1495,   89754,       0,      34,    2148,       0
0000000000000007,       2,    1492,   89574,       0,      12,     828,       0
0000000000000007,       3,      14,     948,       0,    1499,   89994,       0
0000000000000007,       4,      13,     888,       0,    1498,   89934,       0
0000000000000007,       5,      14,     948,       0,    1499,   89994,       0
0000000000000007,fffffffe,       0,       0,       0,       0,       0,       0
000000000000000a,       1,  553865,299951242,       0,     129,    8227,       0
000000000000000a,       2,     133,    8467,       0,  553856,299950702,       0
000000000000000a,       3,      17,    1128,       0,    1486,   89214,       0
000000000000000a,fffffffe,       0,       0,       0,       0,       0,       0
0000000000000001,       1,      28,    1734,       0,    1479,   88848,       0
0000000000000001,       2,      27,    1728,       0,    1481,   88914,       0
0000000000000001,fffffffe,       0,       0,       0,       0,       0,       0
0000000000000003,       1,    1481,   88968,       0,      36,    2214,       0
0000000000000003,       2,     156,    9842,       0,  578556,313337609,       0
0000000000000003,       3,      29,    1848,       0,    1494,   89694,       0
0000000000000003,       4,    1491,   89514,       0,      32,    2028,       0
0000000000000003,       5,  577082,313249245,       0,    1618,   97620,       0
0000000000000003,       6,       9,     706,       0,    1501,   90190,       0
0000000000000003,fffffffe,       0,       0,       0,       0,       0,       0
0000000000000012,       1,    1504,   90294,       0,      14,     948,       0
0000000000000012,fffffffe,       0,       0,       0,       0,       0,       0
000000000000000f,       1,    1480,   88854,       0,      14,     948,       0
000000000000000f,fffffffe,       0,       0,       0,       0,       0,       0
0000000000000014,       1,    1504,   90294,       0,      14,     948,       0
0000000000000014,fffffffe,       0,       0,       0,       0,       0,       0
000000000000001c,       1,    1489,   89394,       0,      18,    1188,       0
000000000000001c,       2,      20,    1308,       0,    1490,   89454,       0
000000000000001c,fffffffe,       0,       0,       0,       0,       0,       0
000000000000001a,       1,  578637,313378619,       0,     136,    8642,       0
000000000000001a,       2,     132,    8402,       0,  578636,313378559,       0
000000000000001a,fffffffe,       0,       0,       0,       0,       0,       0
000000000000001b,       1,  578642,313381811,       0,     132,    8402,       0
000000000000001b,       2,      18,    1188,       0,    1489,   89394,       0
000000000000001b,       3,     125,    7982,       0,  578642,313381811,       0
000000000000001b,fffffffe,       0,       0,       0,       0,       0,       0
000000000000000a,       1,  578592,313349891,       0,     132,    8402,       0
000000000000000a,       2,     136,    8642,       0,  578583,313349351,       0
000000000000000a,       3,      17,    1128,       0,    1491,   89514,       0
000000000000000a,fffffffe,       0,       0,       0,       0,       0,       0
0000000000000010,       1,    1493,   89634,       0,      13,     888,       0
0000000000000010,       2,       9,     648,       0,    1489,   89394,       0
0000000000000010,fffffffe,       0,       0,       0,       0,       0,       0
0000000000000019,       1,      10,     708,       0,    1488,   89334,       0
0000000000000019,       2,    1491,   89514,       0,      17,    1128,       0
0000000000000019,fffffffe,       0,       0,       0,       0,       0,       0
000000000000000c,       1,    1502,   90174,       0,      20,    1308,       0
000000000000000c,       2,      24,    1548,       0,    1485,   89154,       0
000000000000000c,fffffffe,       0,       0,       0,       0,       0,       0
0000000000000004,       1,    1494,   89694,       0,      29,    1848,       0
0000000000000004,       2,      34,    2148,       0,    1500,   90054,       0
0000000000000004,       3,      32,    2028,       0,    1490,   89454,       0
0000000000000004,fffffffe,       0,       0,       0,       0,       0,       0
0000000000000016,       1,    1481,   88914,       0,      15,    1008,       0
0000000000000016,fffffffe,       0,       0,       0,       0,       0,       0
0000000000000008,       1,    1488,   89334,       0,      18,    1188,       0
0000000000000008,       2,    1480,   88854,       0,      31,    1968,       0
0000000000000008,       3,      27,    1728,       0,    1486,   89214,       0
0000000000000008,fffffffe,       0,       0,       0,       0,       0,       0
000000000000001d,       1,    1490,   89454,       0,      20,    1308,       0
000000000000001d,       2,    1496,   89814,       0,      23,    1488,       0
000000000000001d,fffffffe,       0,       0,       0,       0,       0,       0
0000000000000006,       1,  578565,313342487,       0,     156,    9842,       0
0000000000000006,       2,      12,     828,       0,    1497,   89874,       0
0000000000000006,       3,      18,    1188,       0,    1488,   89334,       0
0000000000000006,       4,     132,    8402,       0,  578580,313343387,       0
0000000000000006,fffffffe,       0,       0,       0,       0,       0,       0
0000000000000018,       1,      10,     708,       0,    1487,   89274,       0
0000000000000018,       2,    1488,   89334,       0,      10,     708,       0
0000000000000018,fffffffe,       0,       0,       0,       0,       0,       0
0000000000000015,       1,    1485,   89154,       0,      15,    1008,       0
0000000000000015,       2,      15,    1008,       0,    1481,   88914,       0
0000000000000015,fffffffe,       0,       0,       0,       0,       0,       0
000000000000000e,       1,    1485,   89154,       0,      15,    1008,       0
000000000000000e,       2,      14,     948,       0,    1480,   88854,       0
000000000000000e,fffffffe,       0,       0,       0,       0,       0,       0
000000000000000d,       1,    1485,   89154,       0,      24,    1548,       0
000000000000000d,       2,      13,     888,       0,    1493,   89634,       0
000000000000000d,       3,      15,    1008,       0,    1485,   89154,       0
000000000000000d,fffffffe,       0,       0,       0,       0,       0,       0
0000000000000009,       1,    1486,   89214,       0,      27,    1728,       0
0000000000000009,       2,      15,    1008,       0,    1485,   89154,       0
0000000000000009,fffffffe,       0,       0,       0,       0,       0,       0
0000000000000013,       1,    1503,   90234,       0,      13,     888,       0
0000000000000013,fffffffe,       0,       0,       0,       0,       0,       0
000000000000000b,       1,    1481,   88914,       0,      27,    1728,       0
000000000000000b,       2,      32,    2028,       0,    1491,   89514,       0
000000000000000b,       3,      20,    1308,       0,    1502,   90174,       0
000000000000000b,fffffffe,       0,       0,       0,       0,       0,       0
0000000000000017,       1,    1487,   89274,       0,      10,     708,       0
0000000000000017,       2,      23,    1488,       0,    1496,   89814,       0
0000000000000017,fffffffe,       0,       0,       0,       0,       0,       0
0000000000000002,       1,    1479,   88848,       0,      28,    1734,       0
0000000000000002,       2,      36,    2214,       0,    1481,   88968,       0
0000000000000002,fffffffe,       0,       0,       0,       0,       0,       0
0000000000000011,       1,    1489,   89394,       0,       9,     648,       0
0000000000000011,fffffffe,       0,       0,       0,       0,       0,       0
0000000000000007,       1,    1500,   90054,       0,      34,    2148,       0
0000000000000007,       2,    1497,   89874,       0,      12,     828,       0
0000000000000007,       3,      14,     948,       0,    1504,   90294,       0
0000000000000007,       4,      13,     888,       0,    1503,   90234,       0
0000000000000007,       5,      14,     948,       0,    1504,   90294,       0
0000000000000007,fffffffe,       0,       0,       0,       0,       0,       0
0000000000000005,       1,    1490,   89454,       0,      32,    2028,       0
0000000000000005,       2,      31,    1968,       0,    1480,   88854,       0
0000000000000005,fffffffe,       0,       0,       0,       0,       0,       0
000000000000001a,       1,  604125,327190705,       0,     136,    8642,       0
000000000000001a,       2,     132,    8402,       0,  604124,327190645,       0
000000000000001a,fffffffe,       0,       0,       0,       0,       0,       0
000000000000001c,       1,    1494,   89694,       0,      18,    1188,       0
000000000000001c,       2,      20,    1308,       0,    1495,   89754,       0
000000000000001c,fffffffe,       0,       0,       0,       0,       0,       0
000000000000000c,       1,    1507,   90474,       0,      20,    1308,       0
000000000000000c,       2,      24,    1548,       0,    1490,   89454,       0
000000000000000c,fffffffe,       0,       0,       0,       0,       0,       0
0000000000000017,       1,    1492,   89574,       0,      10,     708,       0
0000000000000017,       2,      23,    1488,       0,    1501,   90114,       0
0000000000000017,fffffffe,       0,       0,       0,       0,       0,       0
0000000000000005,       1,    1495,   89754,       0,      32,    2028,       0
0000000000000005,       2,      31,    1968,       0,    1485,   89154,       0
0000000000000005,fffffffe,       0,       0,       0,       0,       0,       0
0000000000000002,       1,    1484,   89148,       0,      28,    1734,       0
0000000000000002,       2,      36,    2214,       0,    1486,   89268,       0
0000000000000002,fffffffe,       0,       0,       0,       0,       0,       0
0000000000000014,       1,    1509,   90594,       0,      14,     948,       0
0000000000000014,fffffffe,       0,       0,       0,       0,       0,       0
0000000000000012,       1,    1509,   90594,       0,      14,     948,       0
0000000000000012,fffffffe,       0,       0,       0,       0,       0,       0
0000000000000011,       1,    1494,   89694,       0,       9,     648,       0
0000000000000011,fffffffe,       0,       0,       0,       0,       0,       0
0000000000000018,       1,      10,     708,       0,    1492,   89574,       0
0000000000000018,       2,    1493,   89634,       0,      10,     708,       0
0000000000000018,fffffffe,       0,       0,       0,       0,       0,       0
000000000000000b,       1,    1486,   89214,       0,      27,    1728,       0
000000000000000b,       2,      32,    2028,       0,    1496,   89814,       0
000000000000000b,       3,      20,    1308,       0,    1507,   90474,       0
000000000000000b,fffffffe,       0,       0,       0,       0,       0,       0
000000000000000d,       1,    1490,   89454,       0,      24,    1548,       0
000000000000000d,       2,      13,     888,       0,    1498,   89934,       0
000000000000000d,       3,      15,    1008,       0,    1490,   89454,       0
000000000000000d,fffffffe,       0,       0,       0,       0,       0,       0
0000000000000003,       1,    1486,   89268,       0,      36,    2214,       0
0000000000000003,       2,     156,    9842,       0,  604044,327149695,       0
0000000000000003,       3,      29,    1848,       0,    1499,   89994,       0
0000000000000003,       4,    1496,   89814,       0,      32,    2028,       0
0000000000000003,       5,  602565,327061031,       0,    1623,   97920,       0
0000000000000003,       6,       9,     706,       0,    1506,   90490,       0
0000000000000003,fffffffe,       0,       0,       0,       0,       0,       0
0000000000000010,       1,    1498,   89934,       0,      13,     888,       0
0000000000000010,       2,       9,     648,       0,    1494,   89694,       0
0000000000000010,fffffffe,       0,       0,       0,       0,       0,       0
0000000000000007,       1,    1505,   90354,       0,      34,    2148,       0
0000000000000007,       2,    1502,   90174,       0,      12,     828,       0
0000000000000007,       3,      14,     948,       0,    1509,   90594,       0
0000000000000007,       4,      13,     888,       0,    1508,   90534,       0
0000000000000007,       5,      14,     948,       0,    1509,   90594,       0
0000000000000007,fffffffe,       0,       0,       0,       0,       0,       0
0000000000000006,       1,  604056,327156199,       0,     156,    9842,       0
0000000000000006,       2,      12,     828,       0,    1502,   90174,       0
0000000000000006,       3,      18,    1188,       0,    1493,   89634,       0
0000000000000006,       4,     132,    8402,       0,  604071,327157099,       0
0000000000000006,fffffffe,       0,       0,       0,       0,       0,       0
0000000000000001,       1,      28,    1734,       0,    1484,   89148,       0
0000000000000001,       2,      27,    1728,       0,    1486,   89214,       0
0000000000000001,fffffffe,       0,       0,       0,       0,       0,       0
000000000000001b,       1,  604127,327192271,       0,     132,    8402,       0
000000000000001b,       2,      18,    1188,       0,    1494,   89694,       0
000000000000001b,       3,     125,    7982,       0,  604127,327192271,       0
000000000000001b,fffffffe,       0,       0,       0,       0,       0,       0
000000000000001d,       1,    1495,   89754,       0,      20,    1308,       0
000000000000001d,       2,    1501,   90114,       0,      23,    1488,       0
000000000000001d,fffffffe,       0,       0,       0,       0,       0,       0
0000000000000013,       1,    1508,   90534,       0,      13,     888,       0
0000000000000013,fffffffe,       0,       0,       0,       0,       0,       0
0000000000000008,       1,    1493,   89634,       0,      18,    1188,       0
0000000000000008,       2,    1485,   89154,       0,      31,    1968,       0
0000000000000008,       3,      27,    1728,       0,    1491,   89514,       0
0000000000000008,fffffffe,       0,       0,       0,       0,       0,       0
0000000000000004,       1,    1499,   89994,       0,      29,    1848,       0
0000000000000004,       2,      34,    2148,       0,    1505,   90354,       0
0000000000000004,       3,      32,    2028,       0,    1495,   89754,       0
0000000000000004,fffffffe,       0,       0,       0,       0,       0,       0
000000000000000f,       1,    1485,   89154,       0,      14,     948,       0
000000000000000f,fffffffe,       0,       0,       0,       0,       0,       0
0000000000000016,       1,    1486,   89214,       0,      15,    1008,       0
0000000000000016,fffffffe,       0,       0,       0,       0,       0,       0
0000000000000015,       1,    1490,   89454,       0,      15,    1008,       0
0000000000000015,       2,      15,    1008,       0,    1486,   89214,       0
0000000000000015,fffffffe,       0,       0,       0,       0,       0,       0
000000000000000a,       1,  604083,327163603,       0,     132,    8402,       0
000000000000000a,       2,     136,    8642,       0,  604074,327163063,       0
000000000000000a,       3,      17,    1128,       0,    1496,   89814,       0
000000000000000a,fffffffe,       0,       0,       0,       0,       0,       0
000000000000000e,       1,    1490,   89454,       0,      15,    1008,       0
000000000000000e,       2,      14,     948,       0,    1485,   89154,       0
000000000000000e,fffffffe,       0,       0,       0,       0,       0,       0
0000000000000009,       1,    1491,   89514,       0,      27,    1728,       0
0000000000000009,       2,      15,    1008,       0,    1490,   89454,       0
0000000000000009,fffffffe,       0,       0,       0,       0,       0,       0
0000000000000019,       1,      10,     708,       0,    1493,   89634,       0
0000000000000019,       2,    1496,   89814,       0,      17,    1128,       0
0000000000000019,fffffffe,       0,       0,       0,       0,       0,       0
0000000000000011,       1,    1499,   89994,       0,       9,     648,       0
0000000000000011,fffffffe,       0,       0,       0,       0,       0,       0
0000000000000015,       1,    1495,   89754,       0,      15,    1008,       0
0000000000000015,       2,      15,    1008,       0,    1491,   89514,       0
0000000000000015,fffffffe,       0,       0,       0,       0,       0,       0
000000000000000d,       1,    1495,   89754,       0,      24,    1548,       0
000000000000000d,       2,      13,     888,       0,    1503,   90234,       0
000000000000000d,       3,      15,    1008,       0,    1495,   89754,       0
000000000000000d,fffffffe,       0,       0,       0,       0,       0,       0
000000000000000a,       1,  629882,341143751,       0,     133,    8444,       0
000000000000000a,       2,     137,    8684,       0,  629873,341143211,       0
000000000000000a,       3,      17,    1128,       0,    1501,   90114,       0
000000000000000a,fffffffe,       0,       0,       0,       0,       0,       0
000000000000000f,       1,    1490,   89454,       0,      14,     948,       0
000000000000000f,fffffffe,       0,       0,       0,       0,       0,       0
0000000000000013,       1,    1513,   90834,       0,      13,     888,       0
0000000000000013,fffffffe,       0,       0,       0,       0,       0,       0
0000000000000012,       1,    1514,   90894,       0,      14,     948,       0
0000000000000012,fffffffe,       0,       0,       0,       0,       0,       0
000000000000000c,       1,    1512,   90774,       0,      20,    1308,       0
000000000000000c,       2,      24,    1548,       0,    1495,   89754,       0
000000000000000c,fffffffe,       0,       0,       0,       0,       0,       0
0000000000000004,       1,    1504,   90294,       0,      29,    1848,       0
0000000000000004,       2,      34,    2148,       0,    1510,   90654,       0
0000000000000004,       3,      32,    2028,       0,    1500,   90054,       0
0000000000000004,fffffffe,       0,       0,       0,       0,       0,       0
000000000000001c,       1,    1499,   89994,       0,      18,    1188,       0
000000000000001c,       2,      20,    1308,       0,    1500,   90054,       0
000000000000001c,fffffffe,       0,       0,       0,       0,       0,       0
0000000000000007,       1,    1510,   90654,       0,      34,    2148,       0
0000000000000007,       2,    1507,   90474,       0,      12,     828,       0
0000000000000007,       3,      14,     948,       0,    1514,   90894,       0
0000000000000007,       4,      13,     888,       0,    1513,   90834,       0
0000000000000007,       5,      14,     948,       0,    1514,   90894,       0
0000000000000007,fffffffe,       0,       0,       0,       0,       0,       0
0000000000000017,       1,    1497,   89874,       0,      10,     708,       0
0000000000000017,       2,      23,    1488,       0,    1506,   90414,       0
0000000000000017,fffffffe,       0,       0,       0,       0,       0,       0
000000000000000e,       1,    1495,   89754,       0,      15,    1008,       0
000000000000000e,       2,      14,     948,       0,    1490,   89454,       0
000000000000000e,fffffffe,       0,       0,       0,       0,       0,       0
0000000000000005,       1,    1500,   90054,       0,      32,    2028,       0
0000000000000005,       2,      31,    1968,       0,    1490,   89454,       0
0000000000000005,fffffffe,       0,       0,       0,       0,       0,       0
0000000000000001,       1,      28,    1734,       0,    1489,   89448,       0
0000000000000001,       2,      27,    1728,       0,    1491,   89514,       0
0000000000000001,fffffffe,       0,       0,       0,       0,       0,       0
0000000000000019,       1,      10,     708,       0,    1498,   89934,       0
0000000000000019,       2,    1501,   90114,       0,      17,    1128,       0
0000000000000019,fffffffe,       0,       0,       0,       0,       0,       0
0000000000000014,       1,    1514,   90894,       0,      14,     948,       0
0000000000000014,fffffffe,       0,       0,       0,       0,       0,       0
0000000000000003,       1,    1491,   89568,       0,      36,    2214,       0
0000000000000003,       2,     157,    9884,       0,  629846,341131469,       0
0000000000000003,       3,      29,    1848,       0,    1504,   90294,       0
0000000000000003,       4,    1501,   90114,       0,      32,    2028,       0
0000000000000003,       5,  628362,341042505,       0,    1629,   98262,       0
0000000000000003,       6,       9,     706,       0,    1511,   90790,       0
0000000000000003,fffffffe,       0,       0,       0,       0,       0,       0
0000000000000002,       1,    1489,   89448,       0,      28,    1734,       0
0000000000000002,       2,      36,    2214,       0,    1491,   89568,       0
0000000000000002,fffffffe,       0,       0,       0,       0,       0,       0
0000000000000018,       1,      10,     708,       0,    1497,   89874,       0
0000000000000018,       2,    1498,   89934,       0,      10,     708,       0
0000000000000018,fffffffe,       0,       0,       0,       0,       0,       0
000000000000001d,       1,    1500,   90054,       0,      20,    1308,       0
000000000000001d,       2,    1506,   90414,       0,      23,    1488,       0
000000000000001d,fffffffe,       0,       0,       0,       0,       0,       0
000000000000001a,       1,  629928,341173021,       0,     137,    8684,       0
000000000000001a,       2,     133,    8444,       0,  629927,341172961,       0
000000000000001a,fffffffe,       0,       0,       0,       0,       0,       0
0000000000000008,       1,    1498,   89934,       0,      18,    1188,       0
0000000000000008,       2,    1490,   89454,       0,      31,    1968,       0
0000000000000008,       3,      27,    1728,       0,    1496,   89814,       0
0000000000000008,fffffffe,       0,       0,       0,       0,       0,       0
000000000000000b,       1,    1491,   89514,       0,      27,    1728,       0
000000000000000b,       2,      32,    2028,       0,    1501,   90114,       0
000000000000000b,       3,      20,    1308,       0,    1512,   90774,       0
000000000000000b,fffffffe,       0,       0,       0,       0,       0,       0
0000000000000010,       1,    1503,   90234,       0,      13,     888,       0
0000000000000010,       2,       9,     648,       0,    1499,   89994,       0
0000000000000010,fffffffe,       0,       0,       0,       0,       0,       0
000000000000001b,       1,  629933,341176213,       0,     133,    8444,       0
000000000000001b,       2,      18,    1188,       0,    1499,   89994,       0
000000000000001b,       3,     126,    8024,       0,  629933,341176213,       0
000000000000001b,fffffffe,       0,       0,       0,       0,       0,       0
0000000000000009,       1,    1496,   89814,       0,      27,    1728,       0
0000000000000009,       2,      15,    1008,       0,    1495,   89754,       0
0000000000000009,fffffffe,       0,       0,       0,       0,       0,       0
0000000000000006,       1,  629855,341136347,       0,     157,    9884,       0
0000000000000006,       2,      12,     828,       0,    1507,   90474,       0
0000000000000006,       3,      18,    1188,       0,    1498,   89934,       0
0000000000000006,       4,     133,    8444,       0,  629870,341137247,       0
0000000000000006,fffffffe,       0,       0,       0,       0,       0,       0
0000000000000016,       1,    1491,   89514,       0,      15,    1008,       0
0000000000000016,fffffffe,       0,       0,       0,       0,       0,       0
000000000000000b,       1,    1496,   89814,       0,      27,    1728,       0
000000000000000b,       2,      32,    2028,       0,    1506,   90414,       0
000000000000000b,       3,      20,    1308,       0,    1517,   91074,       0
000000000000000b,fffffffe,       0,       0,       0,       0,       0,       0
000000000000001d,       1,    1505,   90354,       0,      20,    1308,       0
000000000000001d,       2,    1511,   90714,       0,      23,    1488,       0
000000000000001d,fffffffe,       0,       0,       0,       0,       0,       0
0000000000000003,       1,    1496,   89868,       0,      36,    2214,       0
0000000000000003,       2,     157,    9884,       0,  655456,355009679,       0
0000000000000003,       3,      29,    1848,       0,    1509,   90594,       0
0000000000000003,       4,    1506,   90414,       0,      32,    2028,       0
0000000000000003,       5,  653967,354920415,       0,    1634,   98562,       0
0000000000000003,       6,       9,     706,       0,    1516,   91090,       0
0000000000000003,fffffffe,       0,       0,       0,       0,       0,       0
000000000000001a,       1,  655531,355047437,       0,     137,    8684,       0
