sep=,
datapath,port,rx-pkts,rx-bytes,rx-error,tx-pkts,tx-bytes,tx-error,duration-sec,duration-nsec
0000000000000017,       1,     911,   81280,       0,    1033,  259331,       0,580,692000000
0000000000000017,       2,    1051,  264637,       0,     898,   76834,       0,580,519000000
0000000000000017,fffffffe,       0,       0,       0,    1115,  279211,       0,580,524000000
000000000000001d,       1,    1065,  259999,       0,     917,   83050,       0,579,915000000
000000000000001d,       2,     929,   87436,       0,    1018,  253351,       0,579,894000000
000000000000001d,fffffffe,       0,       0,       0,    1068,  275701,       0,579,897000000
0000000000000010,       1,    1857,  260314,       0,      21,    4926,       0,581,303000000
0000000000000010,       2,      35,   11406,       0,    1820,  252356,       0,581,325000000
0000000000000010,fffffffe,       0,       0,       0,    1593,  242402,       0,581,305000000
0000000000000018,       1,    1068,  271301,       0,     879,   70336,       0,580,470000000
0000000000000018,       2,     893,   74842,       0,    1044,  264211,       0,580,462000000
0000000000000018,fffffffe,       0,       0,       0,     912,  263149,       0,580,298000000
0000000000000019,       1,    1076,  275155,       0,     860,   63556,       0,580,69000000
0000000000000019,       2,    7458, 1534428,       0,      80,    4716,       0,580,118000000
0000000000000019,fffffffe,       0,       0,       0,     764,  246097,       0,580,70000000
000000000000000e,       1,    1788,  254764,       0,     115,   10848,       0,581,425000000
000000000000000e,       2,     129,   16200,       0,    1748,  246598,       0,581,424000000
000000000000000e,fffffffe,       0,       0,       0,    1587,  240886,       0,581,402000000
000000000000000f,       1,    1780,  257542,       0,      99,    5940,       0,581,380000000
000000000000000f,fffffffe,       0,       0,       0,    1574,  239656,       0,581,357000000
000000000000000d,       1,    1740,  243098,       0,     171,   24078,       0,581,491000000
000000000000000d,       2,      55,   16554,       0,    1824,  249028,       0,581,516000000
000000000000000d,       3,     149,   22476,       0,    1755,  243478,       0,581,491000000
000000000000000d,fffffffe,       0,       0,       0,    1596,  241552,       0,581,493000000
0000000000000011,       1,    1851,  262958,       0,       2,     120,       0,581,260000000
0000000000000011,fffffffe,       0,       0,       0,    1579,  240026,       0,581,262000000
000000000000000c,       1,    2177,  271682,       0,     198,   28800,       0,581,565000000
000000000000000c,       2,     203,   35022,       0,    1707,  232080,       0,581,564000000
000000000000000c,fffffffe,       0,       0,       0,    1614,  243420,       0,581,544000000
0000000000000007,       1,    1323,  104212,       0,    2133,  620784,       0,460,612000000
0000000000000007,       2,    6879,  970394,       0,     826,   68540,       0,460,611000000
0000000000000007,       3,      27,    8106,       0,    2818,  672122,       0,460,778000000
0000000000000007,       4,     120,   13122,       0,    2753,  668504,       0,460,616000000
0000000000000007,       5,      26,    8328,       0,    2819,  672182,       0,460,777000000
0000000000000007,fffffffe,       0,       0,       0,    2638,  663578,       0,460,618000000
0000000000000016,       1,    3825,  760712,       0,       2,     120,       0,580,777000000
0000000000000016,fffffffe,       0,       0,       0,    3549,  739642,       0,580,753000000
0000000000000012,       1,    4265,  787246,       0,       4,     240,       0,581,243000000
0000000000000012,fffffffe,       0,       0,       0,    3986,  766546,       0,581,202000000
0000000000000015,       1,    4035,  772440,       0,      27,    6978,       0,580,854000000
0000000000000015,       2,      35,   11406,       0,    3792,  749708,       0,580,810000000
0000000000000015,fffffffe,       0,       0,       0,    3571,  741806,       0,580,812000000
0000000000000013,       1,    4176,  781074,       0,     189,   11340,       0,581,148000000
0000000000000013,fffffffe,       0,       0,       0,    3980,  765030,       0,581,124000000
0000000000000014,       1,    4267,  787380,       0,       2,     120,       0,581,34000000
0000000000000014,fffffffe,       0,       0,       0,    3978,  765707,       0,580,890000000
000000000000000b,       1,    1045,   88118,       0,    1733,  233344,       0,571,666000000
000000000000000b,       2,   12008, 3808866,       0,     582,   47456,       0,571,659000000
000000000000000b,       3,     221,   38076,       0,    2068,  255040,       0,571,654000000
000000000000000b,fffffffe,       0,       0,       0,    1924,  252448,       0,571,615000000
000000000000001a,       1,    9222, 1665824,       0,     687,   50968,       0,570,3000000
000000000000001a,       2,     785,   76684,       0,    8281, 1171252,       0,570,5000000
000000000000001a,fffffffe,       0,       0,       0,    2051,  465357,       0,569,986000000
0000000000000002,       1,     878,   74336,       0,    1788,  236654,       0,572,396000000
0000000000000002,       2,   11902, 3746594,       0,     553,   42036,       0,572,395000000
0000000000000002,fffffffe,       0,       0,       0,    2073,  262638,       0,572,369000000
0000000000000008,       1,    7081,  986640,       0,     801,   65956,       0,470,684000000
0000000000000008,       2,    1226,   95884,       0,    2248,  631474,       0,470,682000000
0000000000000008,       3,      49,   13656,       0,    2970,  680282,       0,470,684000000
0000000000000008,fffffffe,       0,       0,       0,    2794,  675926,       0,470,552000000
0000000000000009,       1,    4237,  782692,       0,      44,   11946,       0,581,863000000
0000000000000009,       2,      57,   17238,       0,    3999,  760128,       0,581,864000000
0000000000000009,fffffffe,       0,       0,       0,    3792,  757014,       0,581,834000000
000000000000001b,       1,    8403, 1189272,       0,     766,   66994,       0,579,986000000
000000000000001b,       2,    1244,  116488,       0,    1901,  482756,       0,579,987000000
000000000000001b,       3,     344,   15686,       0,    9465, 1284770,       0,580,0
000000000000001b,fffffffe,       0,       0,       0,    1994,  514162,       0,580,0
000000000000000f,       1,    1852,  264746,       0,     104,    6240,       0,591,524000000
000000000000000f,fffffffe,       0,       0,       0,    1646,  247128,       0,591,501000000
0000000000000011,       1,    1924,  269630,       0,       2,     120,       0,591,309000000
0000000000000011,fffffffe,       0,       0,       0,    1648,  246740,       0,591,311000000
0000000000000018,       1,    1087,  273371,       0,     879,   70336,       0,590,622000000
0000000000000018,       2,     893,   74842,       0,    1067,  267367,       0,590,614000000
0000000000000018,fffffffe,       0,       0,       0,     930,  266005,       0,590,450000000
000000000000001d,       1,    1086,  261981,       0,     919,   83734,       0,590,67000000
000000000000001d,       2,     931,   88120,       0,    1041,  255435,       0,590,46000000
000000000000001d,fffffffe,       0,       0,       0,    1088,  278169,       0,590,49000000
000000000000001c,       1,    1970,  497892,       0,    1221,  106366,       0,590,91000000
000000000000001c,       2,     951,   94678,       0,    1057,  252063,       0,590,91000000
000000000000001c,fffffffe,       0,       0,       0,     886,  262953,       0,590,109000000
0000000000000017,       1,     912,   81622,       0,    1051,  261059,       0,590,851000000
0000000000000017,       2,    1074,  266721,       0,     899,   77176,       0,590,678000000
0000000000000017,fffffffe,       0,       0,       0,    1130,  281041,       0,590,683000000
0000000000000019,       1,    1100,  278353,       0,     860,   63556,       0,590,221000000
0000000000000019,       2,    7465, 1535112,       0,      80,    4716,       0,590,270000000
0000000000000019,fffffffe,       0,       0,       0,     781,  248611,       0,590,222000000
0000000000000010,       1,    1933,  267208,       0,      22,    5268,       0,591,352000000
0000000000000010,       2,      36,   11748,       0,    1894,  259102,       0,591,374000000
0000000000000010,fffffffe,       0,       0,       0,    1663,  249190,       0,591,354000000
000000000000000d,       1,    1807,  248860,       0,     179,   25404,       0,591,535000000
000000000000000d,       2,      57,   17238,       0,    1901,  255996,       0,591,560000000
000000000000000d,       3,     156,   23460,       0,    1826,  249804,       0,591,535000000
000000000000000d,fffffffe,       0,       0,       0,    1669,  248562,       0,591,537000000
000000000000000e,       1,    1859,  261358,       0,     121,   11490,       0,591,473000000
000000000000000e,       2,     135,   16842,       0,    1819,  253460,       0,591,472000000
000000000000000e,fffffffe,       0,       0,       0,    1659,  248090,       0,591,450000000
000000000000000c,       1,    2246,  277056,       0,     208,   30810,       0,591,716000000
000000000000000c,       2,     212,   36690,       0,    1774,  237574,       0,591,715000000
000000000000000c,fffffffe,       0,       0,       0,    1686,  250624,       0,591,695000000
0000000000000016,       1,    3901,  767084,       0,       2,     120,       0,590,821000000
0000000000000016,fffffffe,       0,       0,       0,    3621,  745506,       0,590,797000000
0000000000000001,       1,    1884,  253138,       0,     888,   67502,       0,582,557000000
0000000000000001,       2,    1823,  249582,       0,    1062,   80800,       0,582,557000000
0000000000000001,fffffffe,       0,       0,       0,    2351,  289102,       0,582,524000000
0000000000000015,       1,    4110,  778456,       0,      27,    6978,       0,590,899000000
0000000000000015,       2,      36,   11748,       0,    3868,  755798,       0,590,855000000
0000000000000015,fffffffe,       0,       0,       0,    3642,  747596,       0,590,857000000
0000000000000012,       1,    4343,  793230,       0,       4,     240,       0,591,292000000
0000000000000012,fffffffe,       0,       0,       0,    4058,  771874,       0,591,251000000
0000000000000014,       1,    4344,  793022,       0,       2,     120,       0,591,78000000
0000000000000014,fffffffe,       0,       0,       0,    4050,  771035,       0,590,934000000
0000000000000013,       1,    4256,  787474,       0,     199,   11940,       0,591,300000000
0000000000000013,fffffffe,       0,       0,       0,    4051,  770552,       0,591,276000000
000000000000001b,       1,    8481, 1194878,       0,     788,   69280,       0,590,138000000
000000000000001b,       2,    1256,  118336,       0,    1934,  485580,       0,590,139000000
000000000000001b,       3,     350,   15938,       0,    9556, 1293246,       0,590,152000000
000000000000001b,fffffffe,       0,       0,       0,    2026,  518054,       0,590,152000000
0000000000000009,       1,    4312,  788186,       0,      46,   12630,       0,591,902000000
0000000000000009,       2,      57,   17238,       0,    4073,  765802,       0,591,903000000
0000000000000009,fffffffe,       0,       0,       0,    3863,  763072,       0,591,873000000
0000000000000018,       1,    1105,  275149,       0,     880,   70678,       0,600,602000000
0000000000000018,       2,     894,   75184,       0,    1084,  269053,       0,600,594000000
0000000000000018,fffffffe,       0,       0,       0,     944,  267793,       0,600,430000000
0000000000000017,       1,     915,   82648,       0,    1069,  262837,       0,600,830000000
0000000000000017,       2,    1091,  268439,       0,     901,   77860,       0,600,657000000
0000000000000017,fffffffe,       0,       0,       0,    1145,  283203,       0,600,662000000
000000000000001c,       1,    2000,  500036,       0,    1232,  107590,       0,600,94000000
000000000000001c,       2,     954,   95704,       0,    1077,  253453,       0,600,94000000
000000000000001c,fffffffe,       0,       0,       0,     903,  264727,       0,600,112000000
000000000000001d,       1,    1107,  263713,       0,     922,   84760,       0,600,69000000
000000000000001d,       2,     934,   89146,       0,    1057,  256811,       0,600,48000000
000000000000001d,fffffffe,       0,       0,       0,    1103,  280331,       0,600,51000000
000000000000000f,       1,    1896,  268538,       0,     109,    6540,       0,601,493000000
000000000000000f,fffffffe,       0,       0,       0,    1692,  250800,       0,601,470000000
0000000000000019,       1,    1117,  280057,       0,     860,   63556,       0,600,200000000
0000000000000019,       2,    7523, 1539270,       0,      80,    4716,       0,600,249000000
0000000000000019,fffffffe,       0,       0,       0,     791,  249931,       0,600,201000000
0000000000000011,       1,    1975,  274138,       0,       2,     120,       0,601,392000000
0000000000000011,fffffffe,       0,       0,       0,    1694,  250680,       0,601,394000000
0000000000000010,       1,    1984,  271716,       0,      23,    5610,       0,601,434000000
0000000000000010,       2,      37,   12090,       0,    1943,  263194,       0,601,456000000
0000000000000010,fffffffe,       0,       0,       0,    1708,  253324,       0,601,436000000
000000000000000e,       1,    1905,  265566,       0,     127,   12132,       0,601,555000000
000000000000000e,       2,     141,   17484,       0,    1863,  257252,       0,601,554000000
000000000000000e,fffffffe,       0,       0,       0,    1704,  252224,       0,601,532000000
000000000000000d,       1,    1853,  253336,       0,     185,   26046,       0,601,616000000
000000000000000d,       2,      59,   17922,       0,    1949,  259746,       0,601,641000000
000000000000000d,       3,     162,   24102,       0,    1870,  253596,       0,601,616000000
000000000000000d,fffffffe,       0,       0,       0,    1713,  252354,       0,601,618000000
000000000000000c,       1,    2293,  281874,       0,     214,   31452,       0,601,695000000
000000000000000c,       2,     219,   37674,       0,    1819,  241708,       0,601,694000000
000000000000000c,fffffffe,       0,       0,       0,    1732,  255100,       0,601,674000000
0000000000000016,       1,    3952,  770788,       0,       2,     120,       0,600,899000000
0000000000000016,fffffffe,       0,       0,       0,    3668,  749252,       0,600,875000000
0000000000000012,       1,    4396,  797082,       0,       4,     240,       0,601,374000000
0000000000000012,fffffffe,       0,       0,       0,    4104,  775546,       0,601,333000000
0000000000000015,       1,    4164,  782650,       0,      28,    7320,       0,600,980000000
0000000000000015,       2,      36,   11748,       0,    3919,  759502,       0,600,936000000
0000000000000015,fffffffe,       0,       0,       0,    3689,  751342,       0,600,938000000
0000000000000013,       1,    4309,  791862,       0,     207,   12420,       0,601,279000000
0000000000000013,fffffffe,       0,       0,       0,    4098,  774298,       0,601,255000000
0000000000000014,       1,    4399,  797826,       0,       2,     120,       0,601,159000000
0000000000000014,fffffffe,       0,       0,       0,    4097,  774781,       0,601,15000000
000000000000001d,       1,    1126,  266197,       0,     926,   86128,       0,610,109000000
000000000000001d,       2,     939,   90856,       0,    1079,  259549,       0,610,88000000
000000000000001d,fffffffe,       0,       0,       0,    1124,  284137,       0,610,91000000
0000000000000018,       1,    1127,  278187,       0,     881,   71020,       0,610,651000000
0000000000000018,       2,     895,   75526,       0,    1103,  271065,       0,610,643000000
0000000000000018,fffffffe,       0,       0,       0,     959,  269847,       0,610,479000000
0000000000000017,       1,     917,   83332,       0,    1090,  265533,       0,610,879000000
0000000000000017,       2,    1115,  271861,       0,     904,   78886,       0,610,706000000
0000000000000017,fffffffe,       0,       0,       0,    1164,  286625,       0,610,711000000
000000000000000f,       1,    1936,  274178,       0,     113,    6780,       0,611,560000000
000000000000000f,fffffffe,       0,       0,       0,    1731,  256634,       0,611,537000000
0000000000000002,       1,     922,   79130,       0,    1850,  241510,       0,582,441000000
0000000000000002,       2,   12000, 3754058,       0,     580,   45854,       0,582,440000000
0000000000000002,fffffffe,       0,       0,       0,    2158,  271072,       0,582,414000000
0000000000000019,       1,    1137,  282693,       0,     860,   63556,       0,610,250000000
0000000000000019,       2,    7569, 1542980,       0,      80,    4716,       0,610,299000000
0000000000000019,fffffffe,       0,       0,       0,     809,  252411,       0,610,251000000
000000000000001c,       1,    2028,  502960,       0,    1244,  109438,       0,610,134000000
000000000000001c,       2,     960,   97756,       0,    1094,  255253,       0,610,134000000
000000000000001c,fffffffe,       0,       0,       0,     919,  267595,       0,610,152000000
0000000000000011,       1,    2019,  280286,       0,       2,     120,       0,611,455000000
0000000000000011,fffffffe,       0,       0,       0,    1732,  255904,       0,611,457000000
000000000000001b,       1,    8531, 1199058,       0,     806,   71380,       0,600,137000000
000000000000001b,       2,    1268,  119902,       0,    1963,  487382,       0,600,138000000
000000000000001b,       3,     359,   16316,       0,    9606, 1297852,       0,600,151000000
000000000000001b,fffffffe,       0,       0,       0,    2055,  520984,       0,600,151000000
000000000000000a,       1,   10473, 2011684,       0,     181,   14252,       0,339,355000000
000000000000000a,       2,     324,   28202,       0,    5874, 1410448,       0,339,355000000
000000000000000a,       3,      82,   11328,       0,    5949, 1416666,       0,339,354000000
000000000000000a,fffffffe,       0,       0,       0,    5837, 1411684,       0,339,288000000
0000000000000009,       1,    4368,  792796,       0,      46,   12630,       0,601,982000000
0000000000000009,       2,      58,   17580,       0,    4126,  769654,       0,601,983000000
0000000000000009,fffffffe,       0,       0,       0,    3911,  766624,       0,601,953000000
000000000000000e,       1,    1944,  271668,       0,     132,   12714,       0,611,613000000
000000000000000e,       2,     146,   18066,       0,    1901,  262208,       0,611,612000000
000000000000000e,fffffffe,       0,       0,       0,    1743,  257522,       0,611,590000000
000000000000000b,       1,    1095,   92086,       0,    1793,  239322,       0,581,719000000
000000000000000b,       2,   12106, 3816316,       0,     622,   52222,       0,581,712000000
000000000000000b,       3,     230,   39744,       0,    2148,  261764,       0,581,707000000
000000000000000b,fffffffe,       0,       0,       0,    2009,  260882,       0,581,668000000
0000000000000010,       1,    2027,  277776,       0,      25,    6294,       0,611,497000000
0000000000000010,       2,      40,   13116,       0,    1984,  268316,       0,611,519000000
0000000000000010,fffffffe,       0,       0,       0,    1747,  258890,       0,611,499000000
000000000000000d,       1,    1889,  256804,       0,     197,   28740,       0,611,674000000
000000000000000d,       2,      63,   19290,       0,    1990,  265122,       0,611,699000000
000000000000000d,       3,     169,   25368,       0,    1907,  259014,       0,611,674000000
000000000000000d,fffffffe,       0,       0,       0,    1753,  258798,       0,611,676000000
0000000000000016,       1,    3998,  774926,       0,       2,     120,       0,610,956000000
0000000000000016,fffffffe,       0,       0,       0,    3707,  752406,       0,610,932000000
000000000000001a,       1,    9408, 1679704,       0,     723,   57178,       0,580,56000000
000000000000001a,       2,     801,   78964,       0,    8371, 1178328,       0,580,58000000
000000000000001a,fffffffe,       0,       0,       0,    2108,  473747,       0,580,39000000
0000000000000005,       1,    2662,  483500,       0,    1051,   76934,       0,501,410000000
0000000000000005,       2,    2513,  658052,       0,    1421,  103418,       0,501,427000000
0000000000000005,fffffffe,       0,       0,       0,    3192,  705110,       0,501,411000000
000000000000000c,       1,    2336,  285324,       0,     223,   33402,       0,611,753000000
000000000000000c,       2,     233,   41052,       0,    1854,  244834,       0,611,752000000
000000000000000c,fffffffe,       0,       0,       0,    1772,  259936,       0,611,732000000
0000000000000001,       1,    1937,  257596,       0,     928,   71732,       0,592,708000000
0000000000000001,       2,    1874,  254090,       0,    1100,   83880,       0,592,708000000
0000000000000001,fffffffe,       0,       0,       0,    2424,  296112,       0,592,675000000
0000000000000012,       1,    4445,  800906,       0,       4,     240,       0,611,423000000
0000000000000012,fffffffe,       0,       0,       0,    4144,  778506,       0,611,382000000
0000000000000015,       1,    4211,  787130,       0,      28,    7320,       0,611,38000000
0000000000000015,       2,      38,   12432,       0,    3964,  763298,       0,610,994000000
0000000000000015,fffffffe,       0,       0,       0,    3729,  754838,       0,610,996000000
0000000000000013,       1,    4359,  795760,       0,     216,   12960,       0,611,337000000
0000000000000013,fffffffe,       0,       0,       0,    4138,  777794,       0,611,313000000
0000000000000014,       1,    4449,  801724,       0,       2,     120,       0,611,209000000
0000000000000014,fffffffe,       0,       0,       0,    4137,  778277,       0,611,65000000
0000000000000004,       1,   10392, 3665106,       0,     893,   74502,       0,450,832000000
0000000000000004,       2,    2072,  623026,       0,    1196,   88960,       0,450,856000000
0000000000000004,       3,     748,   60252,       0,    2065,  433464,       0,450,832000000
0000000000000004,fffffffe,       0,       0,       0,    2181,  446868,       0,450,833000000
0000000000000019,       1,    1159,  286707,       0,     860,   63556,       0,620,382000000
0000000000000019,       2,    7611, 1546472,       0,      80,    4716,       0,620,431000000
0000000000000019,fffffffe,       0,       0,       0,     827,  256467,       0,620,383000000
0000000000000017,       1,     921,   84700,       0,    1109,  268221,       0,621,12000000
0000000000000017,       2,    1131,  273823,       0,     908,   80254,       0,620,839000000
0000000000000017,fffffffe,       0,       0,       0,    1182,  290381,       0,620,844000000
0000000000000018,       1,    1148,  281559,       0,     883,   71704,       0,620,784000000
0000000000000018,       2,     898,   76552,       0,    1124,  274737,       0,620,776000000
0000000000000018,fffffffe,       0,       0,       0,     977,  273903,       0,620,612000000
000000000000001c,       1,    2058,  505450,       0,    1262,  113338,       0,620,253000000
000000000000001c,       2,     968,  100492,       0,    1109,  256873,       0,620,253000000
000000000000001c,fffffffe,       0,       0,       0,     939,  272335,       0,620,271000000
000000000000001d,       1,    1142,  268159,       0,     932,   88180,       0,620,228000000
000000000000001d,       2,     944,   92566,       0,    1094,  261169,       0,620,207000000
000000000000001d,fffffffe,       0,       0,       0,    1140,  287509,       0,620,210000000
000000000000000f,       1,    1986,  281094,       0,     118,    7080,       0,621,680000000
000000000000000f,fffffffe,       0,       0,       0,    1782,  263624,       0,621,657000000
0000000000000011,       1,    2072,  286818,       0,       2,     120,       0,621,567000000
0000000000000011,fffffffe,       0,       0,       0,    1782,  262820,       0,621,569000000
0000000000000009,       1,    4417,  796888,       0,      47,   12972,       0,612,46000000
0000000000000009,       2,      60,   18264,       0,    4170,  773108,       0,612,47000000
0000000000000009,fffffffe,       0,       0,       0,    3951,  770120,       0,612,17000000
0000000000000008,       1,    7210,  996116,       0,     847,   69290,       0,480,715000000
0000000000000008,       2,    1297,  101068,       0,    2323,  637024,       0,480,713000000
0000000000000008,       3,      49,   13656,       0,    3091,  689166,       0,480,715000000
0000000000000008,fffffffe,       0,       0,       0,    2910,  684510,       0,480,583000000
0000000000000010,       1,    2078,  283102,       0,      26,    6636,       0,621,609000000
0000000000000010,       2,      41,   13458,       0,    2037,  274848,       0,621,631000000
0000000000000010,fffffffe,       0,       0,       0,    1796,  265464,       0,621,611000000
000000000000000e,       1,    1991,  276754,       0,     139,   13698,       0,621,730000000
000000000000000e,       2,     153,   19050,       0,    1948,  268366,       0,621,729000000
000000000000000e,fffffffe,       0,       0,       0,    1792,  264364,       0,621,707000000
000000000000001b,       1,    8583, 1203372,       0,     823,   73138,       0,610,180000000
000000000000001b,       2,    1282,  122434,       0,    1989,  489622,       0,610,181000000
000000000000001b,       3,     367,   16652,       0,    9649, 1302304,       0,610,194000000
000000000000001b,fffffffe,       0,       0,       0,    2082,  524130,       0,610,194000000
000000000000000d,       1,    1933,  261132,       0,     208,   31374,       0,621,792000000
000000000000000d,       2,      65,   19974,       0,    2040,  270106,       0,621,817000000
000000000000000d,       3,     178,   27036,       0,    1954,  264100,       0,621,792000000
000000000000000d,fffffffe,       0,       0,       0,    1803,  264910,       0,621,794000000
0000000000000016,       1,    4051,  780654,       0,       2,     120,       0,621,80000000
0000000000000016,fffffffe,       0,       0,       0,    3756,  757908,       0,621,56000000
0000000000000015,       1,    4265,  792128,       0,      31,    8346,       0,621,162000000
0000000000000015,       2,      40,   13116,       0,    4015,  768342,       0,621,118000000
0000000000000015,fffffffe,       0,       0,       0,    3778,  760608,       0,621,120000000
0000000000000012,       1,    4504,  805724,       0,       4,     240,       0,621,549000000
0000000000000012,fffffffe,       0,       0,       0,    4193,  782668,       0,621,508000000
000000000000000c,       1,    2385,  289486,       0,     237,   36780,       0,621,871000000
000000000000000c,       2,     245,   44028,       0,    1896,  248478,       0,621,870000000
000000000000000c,fffffffe,       0,       0,       0,    1823,  266658,       0,621,850000000
0000000000000013,       1,    4417,  800250,       0,     226,   13560,       0,621,454000000
0000000000000013,fffffffe,       0,       0,       0,    4187,  781688,       0,621,430000000
0000000000000014,       1,    4509,  806334,       0,       2,     120,       0,621,336000000
0000000000000014,fffffffe,       0,       0,       0,    4186,  782439,       0,621,192000000
0000000000000001,       1,    1972,  260722,       0,     955,   74210,       0,602,685000000
0000000000000001,       2,    1911,  258380,       0,    1125,   85998,       0,602,685000000
0000000000000001,fffffffe,       0,       0,       0,    2472,  300468,       0,602,652000000
000000000000000f,       1,    2035,  286328,       0,     123,    7380,       0,631,805000000
000000000000000f,fffffffe,       0,       0,       0,    1832,  268932,       0,631,782000000
0000000000000018,       1,    1164,  283803,       0,     885,   72388,       0,630,896000000
0000000000000018,       2,     899,   76894,       0,    1144,  277767,       0,630,888000000
0000000000000018,fffffffe,       0,       0,       0,     994,  277317,       0,630,724000000
0000000000000019,       1,    1181,  290421,       0,     860,   63556,       0,630,865000000
0000000000000019,       2,    7664, 1550464,       0,      80,    4716,       0,630,914000000
0000000000000019,fffffffe,       0,       0,       0,     842,  259197,       0,630,866000000
000000000000001c,       1,    2080,  507380,       0,    1274,  115186,       0,630,735000000
000000000000001c,       2,     973,  102202,       0,    1127,  258479,       0,630,735000000
000000000000001c,fffffffe,       0,       0,       0,     956,  275009,       0,630,753000000
000000000000001d,       1,    1161,  270107,       0,     936,   89548,       0,630,710000000
000000000000001d,       2,     948,   93934,       0,    1111,  263205,       0,630,689000000
000000000000001d,fffffffe,       0,       0,       0,    1156,  290613,       0,630,692000000
0000000000000017,       1,     924,   85726,       0,    1125,  270183,       0,631,146000000
0000000000000017,       2,    1149,  276201,       0,     911,   81280,       0,630,973000000
0000000000000017,fffffffe,       0,       0,       0,    1196,  293069,       0,630,978000000
0000000000000011,       1,    2128,  292500,       0,       2,     120,       0,632,56000000
0000000000000011,fffffffe,       0,       0,       0,    1832,  268396,       0,632,58000000
0000000000000010,       1,    2132,  288368,       0,      27,    6978,       0,631,731000000
0000000000000010,       2,      41,   13458,       0,    2092,  280188,       0,631,753000000
0000000000000010,fffffffe,       0,       0,       0,    1847,  270846,       0,631,733000000
0000000000000013,       1,    4470,  804440,       0,     234,   14040,       0,631,593000000
0000000000000013,fffffffe,       0,       0,       0,    4239,  785804,       0,631,569000000
000000000000000e,       1,    2040,  281720,       0,     145,   14340,       0,631,872000000
000000000000000e,       2,     159,   19692,       0,    1998,  273406,       0,631,871000000
000000000000000e,fffffffe,       0,       0,       0,    1843,  269746,       0,631,849000000
0000000000000009,       1,    4475,  801110,       0,      49,   13656,       0,622,165000000
0000000000000009,       2,      65,   19974,       0,    4222,  777690,       0,622,166000000
0000000000000009,fffffffe,       0,       0,       0,    4000,  775086,       0,622,136000000
000000000000000d,       1,    1977,  264656,       0,     217,   33042,       0,632,283000000
000000000000000d,       2,      67,   20658,       0,    2093,  275030,       0,632,308000000
000000000000000d,       3,     184,   27678,       0,    2002,  268724,       0,632,283000000
000000000000000d,fffffffe,       0,       0,       0,    1853,  270218,       0,632,285000000
0000000000000005,       1,    2719,  487916,       0,    1081,   79154,       0,511,493000000
0000000000000005,       2,    2556,  661770,       0,    1461,  106322,       0,511,510000000
0000000000000005,fffffffe,       0,       0,       0,    3258,  709994,       0,511,494000000
0000000000000016,       1,    4107,  785532,       0,       2,     120,       0,631,565000000
0000000000000016,fffffffe,       0,       0,       0,    3806,  762948,       0,631,541000000
0000000000000002,       1,     965,   84386,       0,    1901,  245284,       0,592,595000000
0000000000000002,       2,   12084, 3760740,       0,     605,   48438,       0,592,594000000
0000000000000002,fffffffe,       0,       0,       0,    2229,  277130,       0,592,568000000
000000000000001b,       1,    8639, 1207770,       0,     841,   74656,       0,620,299000000
000000000000001b,       2,    1301,  126676,       0,    2018,  491770,       0,620,300000000
000000000000001b,       3,     375,   16988,       0,    9708, 1307418,       0,620,313000000
000000000000001b,fffffffe,       0,       0,       0,    2110,  526782,       0,620,313000000
0000000000000015,       1,    4317,  796188,       0,      32,    8688,       0,631,645000000
0000000000000015,       2,      41,   13458,       0,    4068,  772744,       0,631,601000000
0000000000000015,fffffffe,       0,       0,       0,    3828,  765112,       0,631,603000000
000000000000000b,       1,    1134,   95240,       0,    1844,  243830,       0,591,863000000
000000000000000b,       2,   12187, 3822522,       0,     656,   55740,       0,591,856000000
000000000000000b,       3,     241,   42096,       0,    2217,  267138,       0,591,851000000
000000000000000b,fffffffe,       0,       0,       0,    2081,  267282,       0,591,812000000
0000000000000012,       1,    4564,  810362,       0,       4,     240,       0,632,38000000
0000000000000012,fffffffe,       0,       0,       0,    4243,  786636,       0,631,997000000
000000000000000c,       1,    2434,  293380,       0,     249,   39474,       0,632,350000000
000000000000000c,       2,     256,   46380,       0,    1939,  251928,       0,632,349000000
000000000000000c,fffffffe,       0,       0,       0,    1873,  272502,       0,632,329000000
0000000000000014,       1,    4568,  810630,       0,       2,     120,       0,631,826000000
0000000000000014,fffffffe,       0,       0,       0,    4235,  786065,       0,631,682000000
0000000000000001,       1,    2001,  263136,       0,     978,   75842,       0,612,741000000
0000000000000001,       2,    1945,  261362,       0,    1149,   88042,       0,612,741000000
0000000000000001,fffffffe,       0,       0,       0,    2514,  303844,       0,612,708000000
0000000000000019,       1,    1196,  292073,       0,     860,   63556,       0,640,737000000
0000000000000019,       2,    7760, 1557466,       0,      80,    4716,       0,640,786000000
0000000000000019,fffffffe,       0,       0,       0,     855,  261575,       0,640,738000000
0000000000000013,       1,    4525,  808510,       0,     239,   14340,       0,641,812000000
0000000000000013,fffffffe,       0,       0,       0,    4251,  786692,       0,641,788000000
000000000000001d,       1,    1175,  271367,       0,     939,   90574,       0,640,588000000
000000000000001d,       2,     951,   94960,       0,    1124,  264123,       0,640,567000000
000000000000001d,fffffffe,       0,       0,       0,    1168,  292317,       0,640,570000000
0000000000000017,       1,     926,   86410,       0,    1140,  271517,       0,641,363000000
0000000000000017,       2,    1162,  277119,       0,     913,   81964,       0,641,190000000
0000000000000017,fffffffe,       0,       0,       0,    1209,  294847,       0,641,195000000
0000000000000018,       1,    1181,  285539,       0,     886,   72730,       0,641,134000000
